server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
13;384;384.2063547194084;386.2063547194084;729;25;2.0;2.0
4;381;385.5236871266556;387.5236871266556;722;29;3.0;2.0
17;386;386.0;404.0;730;19;17.0;18.0
14;386;386.0;416.0;731;29;29.0;30.0
12;376;386.0;401.0;709;21;17.0;15.0
13;371;386.2063547194084;407.2063547194084;699;3;19.0;21.0
15;387;387.0;399.0;735;1;10.0;12.0
5;381;387.0;388.0;720;1;1.0;1.0
1;381;387.3432182404527;396.3432182404527;718;11;8.0;9.0
4;383;387.5236871266556;397.5236871266556;728;24;9.0;10.0
5;388;388.0;403.0;737;25;16.0;15.0
3;364;388.314315737146;390.314315737146;684;24;2.0;2.0
10;358;388.6005948324847;389.6005948324847;676;24;2.0;1.0
